RefID,Author(s),Experiment Number,CONTROL,Pollutant,Response type,Exposure Level/ Description,Exposure Frequency,Exposure Duration/ Timepoint,Species,Coral age class,Community study?,Current genus name,Current species name,Colony form,Other forms/morphologies,Coral surface direction,Ocean,Ecoregion number,Study location,Study site,Study type,Flow characteristics,Light characteristics,Other sample characteristics,Pollutant Class,Pollutant,Stressor description,Application level (amount),Application level (amount) UoM,level converted to ug/L,Application level (amount) average type,N for computing average,N UoM,lower error estimate,upper error estimate,level error type,exposure duration in days,recovery duration in days,frequency,notes,RESPONSE: Abnormal larval development,RESPONSE: bleaching,RESPONSE: carotenoid concentration,RESPONSE: chl-a concentration,RESPONSE: chl-c concentration,RESPONSE: colony mortality,RESPONSE: ETR max,RESPONSE: fertilization success,RESPONSE: gross photosynthetic rate,RESPONSE: growth rate,RESPONSE: larval mortality,RESPONSE: larval settlement,RESPONSE: larval swimming activity,RESPONSE: larval swimming distance,RESPONSE: larval swimming recovery,RESPONSE: effective quantum yield - delta F/Fm',RESPONSE: maximum quantum yield - Fv/Fm,RESPONSE: P/R ratio,RESPONSE: primary production,RESPONSE: protein concentration,RESPONSE: recruit survival,RESPONSE: respiration,RESPONSE: symbiont density,Expected response direction,Response type,Standardized response level,Standardized SE,Standardized SD,Standardized unit of measurement,Response level,Unit of measurement,Average type,N for computing average,N Unit of measurement,"Lower error bound, if taken from Figure","Upper error bound, if taken from Figure",Lower error estimate (= response level - lower error bound),Upper error estimate (= upper error bound - response level),Error type,"Time to response, numeric","Time to response, UoM","Duration of response, numeric","Duration of response, UoM",Source of data,BINARY: reduced chl,BINARY: Hydrostatic inflation,BINARY: Tentacular activity,BINARY: Increased mucus,BINARY: Congealed sediment,BINARY: Shift from auto to heterotrophy,BINARY: Reduced P/R,BINARY: Reduced photosynthetic efficiency,BINARY: Reduced growth rate,BINARY: Reduced fertilization success,BINARY: Reduced larval survival (pre-settlement),BINARY: Limited settlement,BINARY: Reduced recruit survival (post-settlement),BINARY: Reduced larval swimming activity,BINARY: Local bleaching,BINARY: Algal overgrowth,BINARY: Smothering,BINARY: Small necroses,BINARY: Large necroses,BINARY: Death of colonies,BINARY: decreased symbiont density,Non-adverse effect reported?,Adverse effect reported?,Mortality reported?,Effect of sediment on coral?,Non-adverse effect of sediment?,Adverse effect of sediment?,Sediment-induced mortality?,Data extractor initials,Date of completion,Additional notes on study
PAH-02,Ramos & Garcia 2007,2,1,PAH,chl-a concentration,DMSO control,,C5 72 hr,Orbicella faveolata,adult,0,Orbicella,faveolata,encrusting,,vertical,Atlantic,126,Simon Bolivar University,laboratory,manipulative,"none, aerated","10 μE/m2 12 on, 12 off",,PAH,PAH,benzo(a)pyrene,0,mg/L,0,n/r,n/r,n/r,n/r,n/r,n/r,3,0,once,,,,,1,,,,,,,,,,,,,,,,,,,,decrease,chl-a concentration,2.02027137,0.9116131427,1.57896028,ug/cm2,2.02027137,ug/cm2,mean,3,colonies,0.44131109,3.59923165,NR,1.57896028,s.d.,3,days,NA,NA,Figure 5,0,,,,,,,,,,,,,,,,,,,,,0,1,0,0,NA,0,NA,ALB,44040,enzyme activity data available
PAH-02,Ramos & Garcia 2007,2,0,PAH,chl-a concentration,0.01 benzo(a)pyrene,,T2 72 hr,Orbicella faveolata,adult,0,Orbicella,faveolata,encrusting,,vertical,Atlantic,126,Simon Bolivar University,laboratory,manipulative,"none, aerated","10 μE/m2 12 on, 12 off",,PAH,PAH,benzo(a)pyrene,0.01,mg/L,10,n/r,n/r,n/r,n/r,n/r,n/r,3,0,once,,,,,1,,,,,,,,,,,,,,,,,,,,decrease,chl-a concentration,2.54700016,1.176408984,2.03760013,ug/cm2,2.54700016,ug/cm2,mean,3,colonies,0.50940003,4.58460029,NR,2.03760013,s.d.,3,days,NA,NA,Figure 5,0,,,,,,,,,,,,,,,,,,,,,0,1,0,0,NA,0,NA,ALB,44040,enzyme activity data available
PAH-02,Ramos & Garcia 2007,2,0,PAH,chl-a concentration,0.1 benzo(a)pyrene,,T4 24 hr,Orbicella faveolata,adult,0,Orbicella,faveolata,encrusting,,vertical,Atlantic,126,Simon Bolivar University,laboratory,manipulative,"none, aerated","10 μE/m2 12 on, 12 off",,PAH,PAH,benzo(a)pyrene,0.1,mg/L,100,n/r,n/r,n/r,n/r,n/r,n/r,3,0,once,,,,,1,,,,,,,,,,,,,,,,,,,,decrease,chl-a concentration,1.1258787,0.3689491886,0.63903874,ug/cm2,1.1258787,ug/cm2,mean,3,colonies,0.48683996,1.76491744,NR,0.63903874,s.d.,3,days,NA,NA,Figure 5,0,,,,,,,,,,,,,,,,,,,,,0,1,0,0,NA,0,NA,ALB,44040,enzyme activity data available
PAH-02,Ramos & Garcia 2007,3,1,PAH,chl-c concentration,DMSO control,,C4 24 hr,Orbicella faveolata,adult,0,Orbicella,faveolata,encrusting,,vertical,Atlantic,126,Simon Bolivar University,laboratory,manipulative,"none, aerated","10 μE/m2 12 on, 12 off",,PAH,PAH,benzo(a)pyrene,0,mg/L,0,n/r,n/r,n/r,n/r,n/r,n/r,1,0,once,,,,,,1,,,,,,,,,,,,,,,,,,,decrease,chl-c concentration,1.11705084,0.191034321,0.33088115,ug/cm2,1.11705084,ug/cm2,mean,3,nubbins,0.78616969,1.44793199,NR,0.33088115,s.d.,1,day,NA,NA,Figure 5,0,,,,,,,,,,,,,,,,,,,,,0,1,0,0,NA,0,NA,ALB,44040,enzyme activity data available
PAH-02,Ramos & Garcia 2007,3,0,PAH,chl-c concentration,0.01 benzo(a)pyrene,,T1 24 hr,Orbicella faveolata,adult,0,Orbicella,faveolata,encrusting,,vertical,Atlantic,126,Simon Bolivar University,laboratory,manipulative,"none, aerated","10 μE/m2 12 on, 12 off",,PAH,PAH,benzo(a)pyrene,0.01,mg/L,10,n/r,n/r,n/r,n/r,n/r,n/r,1,0,once,,,,,,1,,,,,,,,,,,,,,,,,,,decrease,chl-c concentration,1.35801864,0.2126955736,0.36839954,ug/cm2,1.35801864,ug/cm2,mean,3,nubbins,0.9896191,1.72641818,NR,0.36839954,s.d.,1,day,NA,NA,Figure 5,0,,,,,,,,,,,,,,,,,,,,,0,1,0,0,NA,0,NA,ALB,44040,enzyme activity data available
PAH-02,Ramos & Garcia 2007,3,0,PAH,chl-c concentration,0.1 benzo(a)pyrene,,T3 24 hr,Orbicella faveolata,adult,0,Orbicella,faveolata,encrusting,,vertical,Atlantic,126,Simon Bolivar University,laboratory,manipulative,"none, aerated","10 μE/m2 12 on, 12 off",,PAH,PAH,benzo(a)pyrene,0.1,mg/L,100,n/r,n/r,n/r,n/r,n/r,n/r,1,0,once,,,,,,1,,,,,,,,,,,,,,,,,,,decrease,chl-c concentration,0.98234429,0.3125072299,0.5412784,ug/cm2,0.98234429,ug/cm2,mean,3,nubbins,0.44106589,1.52362269,NR,0.5412784,s.d.,1,day,NA,NA,Figure 5,0,,,,,,,,,,,,,,,,,,,,,0,1,0,0,NA,0,NA,ALB,44040,enzyme activity data available
PAH-02,Ramos & Garcia 2007,4,1,PAH,chl-c concentration,DMSO control,,C5 72 hr,Orbicella faveolata,adult,0,Orbicella,faveolata,encrusting,,vertical,Atlantic,126,Simon Bolivar University,laboratory,manipulative,"none, aerated","10 μE/m2 12 on, 12 off",,PAH,PAH,benzo(a)pyrene,0,mg/L,0,n/r,n/r,n/r,n/r,n/r,n/r,3,0,once,,,,,,1,,,,,,,,,,,,,,,,,,,decrease,chl-c concentration,0.9968939,0.2952348613,0.51136178,ug/cm2,0.9968939,ug/cm2,mean,3,nubbins,0.48553212,1.50825568,NR,0.51136178,s.d.,3,days,NA,NA,Figure 5,0,,,,,,,,,,,,,,,,,,,,,0,1,0,0,NA,0,NA,ALB,44040,enzyme activity data available
PAH-02,Ramos & Garcia 2007,4,0,PAH,chl-c concentration,0.01 benzo(a)pyrene,,T2 72 hr,Orbicella faveolata,adult,0,Orbicella,faveolata,encrusting,,vertical,Atlantic,126,Simon Bolivar University,laboratory,manipulative,"none, aerated","10 μE/m2 12 on, 12 off",,PAH,PAH,benzo(a)pyrene,0.01,mg/L,10,n/r,n/r,n/r,n/r,n/r,n/r,3,0,once,,,,,,1,,,,,,,,,,,,,,,,,,,decrease,chl-c concentration,0.94458068,0.3603601969,0.62416217,ug/cm2,0.94458068,ug/cm2,mean,3,nubbins,0.32041851,1.56874285,NR,0.62416217,s.d.,3,days,NA,NA,Figure 5,0,,,,,,,,,,,,,,,,,,,,,0,1,0,0,NA,0,NA,ALB,44040,enzyme activity data available
PAH-02,Ramos & Garcia 2007,4,0,PAH,chl-c concentration,0.1 benzo(a)pyrene,,T4 72 hr,Orbicella faveolata,adult,0,Orbicella,faveolata,encrusting,,vertical,Atlantic,126,Simon Bolivar University,laboratory,manipulative,"none, aerated","10 μE/m2 12 on, 12 off",,PAH,PAH,benzo(a)pyrene,0.1,mg/L,100,n/r,n/r,n/r,n/r,n/r,n/r,3,0,once,,,,,1,,,,,,,,,,,,,,,,,,,,decrease,chl-a concentration,0.73426516,0.2040121967,0.35335949,ug/cm2,0.73426516,ug/cm2,mean,3,colonies,0.38090567,1.08762465,NR,0.35335949,s.d.,3,days,NA,NA,Figure 5,0,,,,,,,,,,,,,,,,,,,,,0,1,0,0,NA,0,NA,ALB,44040,enzyme activity data available
PAH-02,Ramos & Garcia 2007,5,1,PAH,symbiont density,DMSO control,,C4 24 hr,Orbicella faveolata,adult,0,Orbicella,faveolata,encrusting,,vertical,Atlantic,126,Simon Bolivar University,laboratory,manipulative,"none, aerated","10 μE/m2 12 on, 12 off",,PAH,PAH,benzo(a)pyrene,0,mg/L,0,n/r,n/r,n/r,n/r,n/r,n/r,1,0,once,,,,,,,,,,,,,,,,,,,,,,,,1,decrease,symbiont density,4.1971831,0.5633802817,1.690140845,algae x 10^6 cells/cm2,4.1971831,10^6 per cell,mean,9,coral nubbins,2.52112676,5.90140845,1.67605634,1.70422535,s.d.,1,day,NA,NA,Figure 6,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,NA,0,NA,ALB,44040,enzyme activity data available
PAH-02,Ramos & Garcia 2007,5,0,PAH,symbiont density,0.01 benzo(a)pyrene,,T1 24 hr,Orbicella faveolata,adult,0,Orbicella,faveolata,encrusting,,vertical,Atlantic,126,Simon Bolivar University,laboratory,manipulative,"none, aerated","10 μE/m2 12 on, 12 off",,PAH,PAH,benzo(a)pyrene,0.01,mg/L,10,n/r,n/r,n/r,n/r,n/r,n/r,1,0,once,,,,,,,,,,,,,,,,,,,,,,,,1,decrease,symbiont density,6.45070423,1.117370892,3.352112675,algae x 10^6 cells/cm2,6.45070423,10^6 per cell,mean,9,coral nubbins,3.08450704,9.78873239,3.36619719,3.33802816,s.d.,1,day,NA,NA,Figure 6,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,NA,0,NA,ALB,44040,enzyme activity data available
PAH-02,Ramos & Garcia 2007,5,0,PAH,symbiont density,0.1 benzo(a)pyrene,,T3 24 hr,Orbicella faveolata,adult,0,Orbicella,faveolata,encrusting,,vertical,Atlantic,126,Simon Bolivar University,laboratory,manipulative,"none, aerated","10 μE/m2 12 on, 12 off",,PAH,PAH,benzo(a)pyrene,0.1,mg/L,100,n/r,n/r,n/r,n/r,n/r,n/r,1,0,once,,,,,,,,,,,,,,,,,,,,,,,,1,decrease,symbiont density,5.1971831,0.5422535217,1.626760565,algae x 10^6 cells/cm2,5.1971831,10^6 per cell,mean,9,coral nubbins,3.56338028,6.81690141,1.63380282,1.61971831,s.d.,1,day,NA,NA,Figure 6,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,NA,0,NA,ALB,44040,enzyme activity data available
PAH-02,Ramos & Garcia 2007,6,1,PAH,symbiont density,DMSO control,,C5 72 hr,Orbicella faveolata,adult,0,Orbicella,faveolata,encrusting,,vertical,Atlantic,126,Simon Bolivar University,laboratory,manipulative,"none, aerated","10 μE/m2 12 on, 12 off",,PAH,PAH,benzo(a)pyrene,0,mg/L,0,n/r,n/r,n/r,n/r,n/r,n/r,3,0,once,,,,,,,,,,,,,,,,,,,,,,,,1,decrease,symbiont density,6.07042254,0.4600938967,1.38028169,algae x 10^6 cells/cm2,6.07042254,10^6 per cell,mean,9,coral nubbins,4.69014085,7.45070423,1.38028169,1.38028169,s.d.,3,days,NA,NA,Figure 6,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,NA,0,NA,ALB,44040,enzyme activity data available
PAH-02,Ramos & Garcia 2007,6,0,PAH,symbiont density,0.01 benzo(a)pyrene,,T2 72 hr,Orbicella faveolata,adult,0,Orbicella,faveolata,encrusting,,vertical,Atlantic,126,Simon Bolivar University,laboratory,manipulative,"none, aerated","10 μE/m2 12 on, 12 off",,PAH,PAH,benzo(a)pyrene,0.01,mg/L,10,n/r,n/r,n/r,n/r,n/r,n/r,3,0,once,,,,,,,,,,,,,,,,,,,,,,,,1,decrease,symbiont density,4.81690141,0.70657277,2.11971831,algae x 10^6 cells/cm2,4.81690141,10^6 per cell,mean,9,coral nubbins,2.66197183,6.90140845,2.15492958,2.08450704,s.d.,3,days,NA,NA,Figure 6,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,NA,0,NA,ALB,44040,enzyme activity data available
PAH-02,Ramos & Garcia 2007,6,0,PAH,symbiont density,0.1 benzo(a)pyrene,,T2 72 hr,Orbicella faveolata,adult,0,Orbicella,faveolata,encrusting,,vertical,Atlantic,126,Simon Bolivar University,laboratory,manipulative,"none, aerated","10 μE/m2 12 on, 12 off",,PAH,PAH,benzo(a)pyrene,0.1,mg/L,100,n/r,n/r,n/r,n/r,n/r,n/r,3,0,once,,,,,,,,,,,,,,,,,,,,,,,,1,decrease,symbiont density,3.57746479,0.309859155,0.929577465,algae x 10^6 cells/cm2,3.57746479,10^6 per cell,mean,9,coral nubbins,2.63380282,4.49295775,0.94366197,0.91549296,s.d.,3,days,NA,NA,Figure 6,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,NA,0,NA,ALB,44040,enzyme activity data available
PAH-03,Renegar 2017,1,1,PAH,effective quantum yield - delta F/Fm,0,continuous,2 days,Porites divaricata,adult,0,Porites,divaricata,branching,,vertical,Atlantic,130,Nova Southeastern University,laboratory,manipulative,continuously recirculating,provided by LED lights,26C,PAH,PAH,1-methylnaphthalene in methanol,3.8,ug/L,0,mean,NR,n/r,2.7,4.9,n/r,2,0,constant,table 1,,,,,,,,,,,,,,,,1,,,,,,,,decrease,effective quantum yield - delta F/Fm,0.4020172,,5.79E-03,unitless,0.4020172,Quantum Yield,mean,5,fragments,0.39583333,0.40740741,6.18E-03,5.39E-03,n/r,2,days,NR,NR,figure 3,,,,,,,,0,,,,,,,,,,,,,,1,1,1,0,0,0,0,ALB,44040,enzyme activity data available
PAH-03,Renegar 2017,1,0,PAH,effective quantum yield - delta F/Fm,500,continuous,3 days,Porites divaricata,adult,0,Porites,divaricata,branching,,vertical,Atlantic,130,Nova Southeastern University,laboratory,manipulative,continuously recirculating,provided by LED lights,26C,PAH,PAH,1-methylnaphthalene in methanol,639.9,ug/L,500,mean,NR,n/r,605.1,674.7,n/r,2,0,constant,table 1,,,,,,,,,,,,,,,,1,,,,,,,,decrease,effective quantum yield - delta F/Fm,0.42529762,,1.39E-02,unitless,0.42529762,Quantum Yield,mean,3,fragments,0.40922619,0.43690476,1.61E-02,1.16E-02,n/r,2,days,NR,NR,figure 3,,,,,,,,0,,,,,,,,,,,,,,1,1,1,1,1,0,0,ALB,44039,
PAH-03,Renegar 2017,1,0,PAH,effective quantum yield - delta F/Fm,5000,continuous,4 days,Porites divaricata,adult,0,Porites,divaricata,branching,,vertical,Atlantic,130,Nova Southeastern University,laboratory,manipulative,continuously recirculating,provided by LED lights,26C,PAH,PAH,1-methylnaphthalene in methanol,5683.7,ug/L,5000,mean,NR,n/r,4899.8,6467.6,n/r,2,0,constant,table 1,,,,,,,,,,,,,,,,1,,,,,,,,decrease,effective quantum yield - delta F/Fm,0.4468254,,2.50E-02,unitless,0.4468254,Quantum Yield,mean,3,fragments,0.42271825,0.47271825,2.41E-02,2.59E-02,n/r,2 days,,NR,NR,figure 3,,,,,,,,0,,,,,,,,,,,,,,1,1,1,1,1,0,0,ALB,44039,
PAH-03,Renegar 2017,1,0,PAH,effective quantum yield - delta F/Fm,25000,,5 days,Porites divaricata,adult,0,Porites,divaricata,branching,,vertical,Atlantic,130,Nova Southeastern University,laboratory,manipulative,continuously recirculating,provided by LED lights,26C,PAH,PAH,1-methylnaphthalene in methanol,25095,ug/L,25000,mean,NR,n/r,23614.9,26575.1,n/r,2,0,constant,table 1,,,,,,,,,,,,,,,,1,,,,,,,,decrease,effective quantum yield - delta F/Fm,0,,n/r,unitless,0,unitless,mean,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,corals died,,,,,,,,1,,,,,,,,,,,,,,1,1,1,1,1,1,1,ALB,44039,
PAH-04,Overmans 2018,1,1,PAH,Larval survival,0 ug/L anthracene,One-time application,48 hours,Acropora tenuis,larva,0,Acropora,tenuis,branching,corymbose clumps,n/a,Pacific,74,"Magnetic Island (19.157°S, 146.861°E), Great Barrier Reef, Australia",laboratory,manipulative,n/a,"57 μmol photons m^−2 s^−1, UVA + UVB","27 degrees C. Also have a -UVA treatment that is not extracted, as +UVA is more environmentally relevant",PAH,PAH,"anthracene (Supelco Analytical, USA)",0,ug/L,0,n/a,n/a,n/r,n/a,n/a,n/a,2,0,once,"Nominal values listed. Only measured highest concentration, results in supplemental but difficult to parse.",,,,,,,,,,,1,,,,,,,,,,,,,decrease,Larval survival,86.00938967,1.50234742,3.679984595,% larvae survived,86.00938967,% surviving,mean,6,6 replicates with 15 larvae,84.5070423,87.5117371,1.50234742,1.50234742,s.e.,n/a,n/a,n/a,n/a,"Figure 1A, +UVA",,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,NA,NA,NA,EEC,44042,"Studied the effects of two PAHs on larval survival and settlement. Also report gene expression and treatments without UVA light, data not extracted. NOTE: larvae used for settlement experiment are the same as used in the survival experiment - unclear if unsuccessful settled larvae includes dead larvae or not."
PAH-04,Overmans 2018,1,0,PAH,Larval survival,9.4 ug/L anthracene,One-time application,48 hours,Acropora tenuis,larva,0,Acropora,tenuis,branching,corymbose clumps,n/a,Pacific,74,"Magnetic Island (19.157°S, 146.861°E), Great Barrier Reef, Australia",laboratory,manipulative,n/a,"57 μmol photons m^−2 s^−1, UVA + UVB","27 degrees C. Also have a -UVA treatment that is not extracted, as +UVA is more environmentally relevant",PAH,PAH,"anthracene (Supelco Analytical, USA)",9.4,ug/L,9.4,n/a,n/a,n/r,n/a,n/a,n/a,2,0,once,"Nominal values listed. Only measured highest concentration, results in supplemental but difficult to parse.",,,,,,,,,,,1,,,,,,,,,,,,,decrease,Larval survival,61.97183099,2.81690141,6.89997111,% larvae survived,61.97183099,% surviving,,6,6 replicates with 15 larvae,59.342723,64.9765258,2.62910798,3.00469484,s.e.,n/a,n/a,n/a,n/a,"Figure 1A, +UVA",,,,,,,,,,,1,,,,,,,,,,,0,0,0,0,NA,NA,NA,EEC,44042,"Studied the effects of two PAHs on larval survival and settlement. Also report gene expression and treatments without UVA light, data not extracted. NOTE: larvae used for settlement experiment are the same as used in the survival experiment - unclear if unsuccessful settled larvae includes dead larvae or not."
PAH-04,Overmans 2018,1,0,PAH,Larval survival,18.8 ug/L anthracene,One-time application,48 hours,Acropora tenuis,larva,0,Acropora,tenuis,branching,corymbose clumps,n/a,Pacific,74,"Magnetic Island (19.157°S, 146.861°E), Great Barrier Reef, Australia",laboratory,manipulative,n/a,"57 μmol photons m^−2 s^−1, UVA + UVB","27 degrees C. Also have a -UVA treatment that is not extracted, as +UVA is more environmentally relevant",PAH,PAH,"anthracene (Supelco Analytical, USA)",18.8,ug/L,18.8,n/a,n/a,n/r,n/a,n/a,n/a,2,0,once,"Nominal values listed. Only measured highest concentration, results in supplemental but difficult to parse.",,,,,,,,,,,1,,,,,,,,,,,,,decrease,Larval survival,52.95774648,5.44600939,13.33994414,% larvae survived,52.95774648,% surviving,,6,6 replicates with 15 larvae,47.6995305,58.5915493,5.25821596,5.63380282,s.e.,n/a,n/a,n/a,n/a,"Figure 1A, +UVA",,,,,,,,,,,1,,,,,,,,,,,0,0,0,0,NA,NA,NA,EEC,44042,"Studied the effects of two PAHs on larval survival and settlement. Also report gene expression and treatments without UVA light, data not extracted. NOTE: larvae used for settlement experiment are the same as used in the survival experiment - unclear if unsuccessful settled larvae includes dead larvae or not."
PAH-04,Overmans 2018,1,0,PAH,Larval survival,37.5 ug/L anthracene,One-time application,48 hours,Acropora tenuis,larva,0,Acropora,tenuis,branching,corymbose clumps,n/a,Pacific,74,"Magnetic Island (19.157°S, 146.861°E), Great Barrier Reef, Australia",laboratory,manipulative,n/a,"57 μmol photons m^−2 s^−1, UVA + UVB","27 degrees C. Also have a -UVA treatment that is not extracted, as +UVA is more environmentally relevant",PAH,PAH,"anthracene (Supelco Analytical, USA)",37.5,ug/L,37.5,n/a,n/a,n/r,n/a,n/a,n/a,2,0,once,"Nominal values listed. Only measured highest concentration, results in supplemental but difficult to parse.",,,,,,,,,,,1,,,,,,,,,,,,,decrease,Larval survival,38.68544601,5.821596245,14.25994029,% larvae survived,38.68544601,% surviving,,6,6 replicates with 15 larvae,33.0516432,44.6948357,5.63380282,6.00938967,s.e.,n/a,n/a,n/a,n/a,"Figure 1A, +UVA",,,,,,,,,,,1,,,,,,,,,,,0,0,0,0,NA,NA,NA,EEC,44042,"Studied the effects of two PAHs on larval survival and settlement. Also report gene expression and treatments without UVA light, data not extracted. NOTE: larvae used for settlement experiment are the same as used in the survival experiment - unclear if unsuccessful settled larvae includes dead larvae or not."
PAH-04,Overmans 2018,1,0,PAH,Larval survival,75 ug/L anthracene,One-time application,48 hours,Acropora tenuis,larva,0,Acropora,tenuis,branching,corymbose clumps,n/a,Pacific,74,"Magnetic Island (19.157°S, 146.861°E), Great Barrier Reef, Australia",laboratory,manipulative,n/a,"57 μmol photons m^−2 s^−1, UVA + UVB","27 degrees C. Also have a -UVA treatment that is not extracted, as +UVA is more environmentally relevant",PAH,PAH,"anthracene (Supelco Analytical, USA)",75,ug/L,75,n/a,n/a,n/r,n/a,n/a,n/a,2,0,once,"Nominal values listed. Only measured highest concentration, results in supplemental but difficult to parse.",,,,,,,,,,,1,,,,,,,,,,,,,decrease,Larval survival,28.92018779,6.1971831,15.17993644,% larvae survived,28.92018779,% surviving,,6,6 replicates with 15 larvae,22.5352113,34.9295775,6.38497653,6.00938967,s.e.,n/a,n/a,n/a,n/a,"Figure 1A, +UVA",,,,,,,,,,,1,,,,,,,,,,,0,0,0,0,NA,NA,NA,EEC,44042,"Studied the effects of two PAHs on larval survival and settlement. Also report gene expression and treatments without UVA light, data not extracted. NOTE: larvae used for settlement experiment are the same as used in the survival experiment - unclear if unsuccessful settled larvae includes dead larvae or not."
PAH-04,Overmans 2018,1,0,PAH,Larval survival,150 ug/L anthracene,One-time application,48 hours,Acropora tenuis,larva,0,Acropora,tenuis,branching,corymbose clumps,n/a,Pacific,74,"Magnetic Island (19.157°S, 146.861°E), Great Barrier Reef, Australia",laboratory,manipulative,n/a,"57 μmol photons m^−2 s^−1, UVA + UVB","27 degrees C. Also have a -UVA treatment that is not extracted, as +UVA is more environmentally relevant",PAH,PAH,"anthracene (Supelco Analytical, USA)",150,ug/L,150,n/a,n/a,n/r,n/a,n/a,n/a,2,0,once,"Nominal values listed. Only measured highest concentration, results in supplemental but difficult to parse.",,,,,,,,,,,1,,,,,,,,,,,,,decrease,Larval survival,7.511737089,4.319248825,10.57995569,% larvae survived,7.511737089,% surviving,,6,6 replicates with 15 larvae,3.38028169,12.0187793,4.1314554,4.50704225,s.e.,n/a,n/a,n/a,n/a,"Figure 1A, +UVA",,,,,,,,,,,1,,,,,,,,,,,0,0,0,0,NA,NA,NA,EEC,44042,"Studied the effects of two PAHs on larval survival and settlement. Also report gene expression and treatments without UVA light, data not extracted. NOTE: larvae used for settlement experiment are the same as used in the survival experiment - unclear if unsuccessful settled larvae includes dead larvae or not."
PAH-04,Overmans 2018,1,0,PAH,Larval survival,300 ug/L anthracene,One-time application,48 hours,Acropora tenuis,larva,0,Acropora,tenuis,branching,corymbose clumps,n/a,Pacific,74,"Magnetic Island (19.157°S, 146.861°E), Great Barrier Reef, Australia",laboratory,manipulative,n/a,"57 μmol photons m^−2 s^−1, UVA + UVB","27 degrees C. Also have a -UVA treatment that is not extracted, as +UVA is more environmentally relevant",PAH,PAH,"anthracene (Supelco Analytical, USA)",300,ug/L,300,n/a,n/a,n/r,n/a,n/a,n/a,2,0,once,"Nominal values listed. Only measured highest concentration, results in supplemental but difficult to parse.",,,,,,,,,,,1,,,,,,,,,,,,,decrease,Larval survival,0,0,0,% larvae survived,0,% surviving,,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,"Figure 1A, +UVA",,,,,,,,,,,1,,,,,,,,,,,0,0,0,0,NA,NA,NA,EEC,44042,"Studied the effects of two PAHs on larval survival and settlement. Also report gene expression and treatments without UVA light, data not extracted. NOTE: larvae used for settlement experiment are the same as used in the survival experiment - unclear if unsuccessful settled larvae includes dead larvae or not."
PAH-04,Overmans 2018,1,0,PAH,Larval survival,600 ug/L anthracene,One-time application,48 hours,Acropora tenuis,larva,0,Acropora,tenuis,branching,corymbose clumps,n/a,Pacific,74,"Magnetic Island (19.157°S, 146.861°E), Great Barrier Reef, Australia",laboratory,manipulative,n/a,"57 μmol photons m^−2 s^−1, UVA + UVB","27 degrees C. Also have a -UVA treatment that is not extracted, as +UVA is more environmentally relevant",PAH,PAH,"anthracene (Supelco Analytical, USA)",600,ug/L,600,n/a,n/a,n/r,n/a,n/a,n/a,2,0,once,"Nominal values listed. Only measured highest concentration, results in supplemental but difficult to parse.",,,,,,,,,,,1,,,,,,,,,,,,,decrease,Larval survival,0,0,0,% larvae survived,0,% surviving,,6,6 replicates with 15 larvae,0,0,0,0,s.e.,n/a,n/a,n/a,n/a,"Figure 1A, +UVA",,,,,,,,,,,1,,,,,,,,,,,0,0,0,0,NA,NA,NA,EEC,44042,"Studied the effects of two PAHs on larval survival and settlement. Also report gene expression and treatments without UVA light, data not extracted. NOTE: larvae used for settlement experiment are the same as used in the survival experiment - unclear if unsuccessful settled larvae includes dead larvae or not."
PAH-04,Overmans 2018,2,1,PAH,Larval survival,0 ug/L phenanthrene,One-time application,48 hours,Acropora tenuis,larva,0,Acropora,tenuis,branching,corymbose clumps,n/a,Pacific,74,"Magnetic Island (19.157°S, 146.861°E), Great Barrier Reef, Australia",laboratory,manipulative,n/a,"57 μmol photons m^−2 s^−1, UVA + UVB","27 degrees C. Also have a -UVA treatment that is not extracted, as +UVA is more environmentally relevant",PAH,PAH,"phenanthrene (Sigma-Aldrich, Germany)",0,ug/L,0,n/a,n/a,n/r,n/a,n/a,n/a,2,0,once,"Nominal values listed. Only measured highest concentration, results in supplemental but difficult to parse.",,,,,,,,,,,1,,,,,,,,,,,,,decrease,Larval survival,96.5258216,1.50234742,3.679984595,% larvae survived,96.5258216,% surviving,,6,6 replicates with 15 larvae,95.0234742,98.028169,1.50234742,1.50234742,s.e.,n/a,n/a,n/a,n/a,"Figure 1B, +UVA",,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,NA,NA,NA,EEC,44042,"Studied the effects of two PAHs on larval survival and settlement. Also report gene expression and treatments without UVA light, data not extracted. NOTE: larvae used for settlement experiment are the same as used in the survival experiment - unclear if unsuccessful settled larvae includes dead larvae or not."
